"OWNER","TABLE_NAME","COMMENTS","NUM_ROWS","COLUMN_NAME","COMMENTS","DATA_TYPE","DATA_LENGTH"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","控股情况","","VARCHAR2","2000"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","隶属关系","","VARCHAR2","2000"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","开业成立时间_年","","VARCHAR2","2000"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","营业状态","","VARCHAR2","2000"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","执行会计制度类别","","VARCHAR2","2000"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","机构类型","","VARCHAR2","100"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","全年营业收入合计","","NUMBER","22"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","其中主营业务收入","","NUMBER","22"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","资产总计","","NUMBER","22"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","年末从业人员合计_总计","","NUMBER","22"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","数据来源","数据来源_文件路径","VARCHAR2","2000"
"COMPANY","企业名录_精准版","2016年6月2日在关老师那里去的硬盘里的数据","1331433","SMKJ_数据入库时间","数盟科技oracle入库时间","DATE","7"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","ID","","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","公司名称","","VARCHAR2","100"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","联系人","","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","联系电话","","VARCHAR2","100"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","传真","","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","地址","","VARCHAR2","400"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","邮编","","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","电子邮件","","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","网址","","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","公司简介","","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","NOTEFROM","","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","ENGINEID","","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","手机","","VARCHAR2","100"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","职务","","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","经营范围","","VARCHAR2","400"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","数据来源","数据来源_文件路径","VARCHAR2","2000"
"COMPANY","企业名录","2016年6月2日在关老师那里去的硬盘里的数据","35163","SMKJ_数据入库时间","数盟科技oracle入库时间","DATE","7"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","单位名称","","VARCHAR2","100"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","负责人","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","联系人","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","职位","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","行政区划","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","地址","","VARCHAR2","400"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","区号","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","电话","","VARCHAR2","100"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","分机","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","传真","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","移动电话","","VARCHAR2","100"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","邮政编码","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","EMAIL","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","网址","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","经营范围","","VARCHAR2","400"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","行业代码","","VARCHAR2","100"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","经济代码","","VARCHAR2","100"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","控股情况","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","隶属关系","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","开业时间","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","注册日期","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","营业状态","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","会计制度","","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","机构类型","","VARCHAR2","100"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","注册资金","","NUMBER","22"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","年营业额","","NUMBER","22"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","营业收入","","NUMBER","22"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","资产总计","","NUMBER","22"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","职工人数","","NUMBER","22"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","数据来源","数据来源_文件路径","VARCHAR2","2000"
"COMPANY","企业名录_事业名录","2016年6月2日在关老师那里去的硬盘里的数据","1213345","SMKJ_数据入库时间","数盟科技oracle入库时间","DATE","7"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","法定代表人","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","区号","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","传真","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","主要业务或产品1","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","主要业务或产品2","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","主要业务或产品3","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","电话号码","","VARCHAR2","100"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","分机号","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","电子信箱","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","网址","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","年末从业人数","","NUMBER","22"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","资产总计","","NUMBER","22"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","年营业收入","","NUMBER","22"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","其中主营业务收入","","NUMBER","22"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","登记注册类型","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","行政区划代码","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","街道办事处","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","社区居委会村委会","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","登记注册号码","","VARCHAR2","100"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","机构类型","","VARCHAR2","100"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","法人单位代码","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","登记注册的工商行政管理部门","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","机关级别","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","控股情况","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","隶属关系","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","营业状态","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","执行会计制度类别","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","数据来源","数据来源_文件路径","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","SMKJ_数据入库时间","数盟科技oracle入库时间","DATE","7"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","邮编","","VARCHAR2","2000"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","地址","","VARCHAR2","400"
"COMPANY","企业名录_1","2016年6月2日在关老师那里去的硬盘里的数据","305531","法人单位名称","","VARCHAR2","100"
"COMPANY","企业名录_法人号码","2016年6月2日在关老师那里去的硬盘里的数据","60556","籍贯","","VARCHAR2","2000"
"COMPANY","企业名录_法人号码","2016年6月2日在关老师那里去的硬盘里的数据","60556","法人","","VARCHAR2","2000"
"COMPANY","企业名录_法人号码","2016年6月2日在关老师那里去的硬盘里的数据","60556","电话_手机","","VARCHAR2","100"
"COMPANY","企业名录_法人号码","2016年6月2日在关老师那里去的硬盘里的数据","60556","数据来源","数据来源_文件路径","VARCHAR2","2000"
"COMPANY","企业名录_法人号码","2016年6月2日在关老师那里去的硬盘里的数据","60556","SMKJ_数据入库时间","数盟科技oracle入库时间","DATE","7"
"COMPANY","企业名录_企业老板手机","2016年6月2日在关老师那里去的硬盘里的数据","269152","公司名称","","VARCHAR2","100"
"COMPANY","企业名录_企业老板手机","2016年6月2日在关老师那里去的硬盘里的数据","269152","经理","","VARCHAR2","2000"
"COMPANY","企业名录_企业老板手机","2016年6月2日在关老师那里去的硬盘里的数据","269152","经营范围","","VARCHAR2","400"
"COMPANY","企业名录_企业老板手机","2016年6月2日在关老师那里去的硬盘里的数据","269152","成立时间","","DATE","7"
"COMPANY","企业名录_企业老板手机","2016年6月2日在关老师那里去的硬盘里的数据","269152","单位地址","","VARCHAR2","400"
"COMPANY","企业名录_企业老板手机","2016年6月2日在关老师那里去的硬盘里的数据","269152","邮政编码","","VARCHAR2","2000"
"COMPANY","企业名录_企业老板手机","2016年6月2日在关老师那里去的硬盘里的数据","269152","手机号码","","VARCHAR2","100"
"COMPANY","企业名录_企业老板手机","2016年6月2日在关老师那里去的硬盘里的数据","269152","数据来源","数据来源_文件路径","VARCHAR2","2000"
"COMPANY","企业名录_企业老板手机","2016年6月2日在关老师那里去的硬盘里的数据","269152","SMKJ_数据入库时间","数盟科技oracle入库时间","DATE","7"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","编号","","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","单位名称","","VARCHAR2","100"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","地址","","VARCHAR2","400"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","邮编","","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","负责人","","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","联系人","","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","电话","","VARCHAR2","100"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","移动电话","","VARCHAR2","100"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","传真","","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","企业类型","","VARCHAR2","100"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","注册资金","","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","员工人数","","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","成立时间","","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","主营行业","","VARCHAR2","400"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","主营产品","","VARCHAR2","800"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","年营业额","","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","公司主页","","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","数据来源","数据来源_文件路径","VARCHAR2","2000"
"COMPANY","企业名录_厂商名录","2016年6月2日在关老师那里去的硬盘里的数据","111978","SMKJ_数据入库时间","数盟科技oracle入库时间","DATE","7"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","ID","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","公司名称","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","联系人","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","职务","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","经营范围","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","联系电话","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","传真","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","地址","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","邮编","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","手机","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","电子邮件","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","网址","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","公司简介","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","NOTEFROM","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","ENGINEID","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","LOADDATE","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","FAVID","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","LASTEXPORT","","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","SJLY","数据来源_文件路径","VARCHAR2","2000"
"COMPANY","企业名录_鞍山慧聪会员","2016年6月2日在关老师那里去的硬盘里的数据","13485","SMKJ_数据入库时间","数盟科技oracle入库时间","DATE","7"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","ROWNUMBER","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","S_ROWNUMBER","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","NAME","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","SEX","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","NATION","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","EDUSTA","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","JOB","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","PROVINCE","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","PROVINCE2","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","AREA","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","CITY","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","CITY2","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","GRADE","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","OPEN","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","TOWN","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","SYSTEM","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","WORKPLACE","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","WORKPLACE_CLUSTER","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","WORKPLACE_CLUSTER2","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","WORKROOM","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","WORKROOM1","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","WORKROOM2","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","WORKROOM_CLUSTER","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","POSITION","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","CHARGE_1","","VARCHAR2","100"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","POSITION_CLUSTER","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","CHARGE","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","PCTWWP","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","YBS","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","SJSZ","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","GTFZ","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","SZBF","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","TAZS","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","SAJE","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","SAZJSX","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","SAJEDW","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","BIAO","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","DISPLAY","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","数据来源","","VARCHAR2","4000"
"YANSHI","新闻_ALLNEWS_BTIPOFF","","232663","SMKJ_数据入库时间","","DATE","7"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","GXHM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","GXXM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","RZKSSJ","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","RZJSSJ","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","RZCS","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","TFJCS","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","TFCS","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","数据来源","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","SMKJ_数据入库时间","","DATE","7"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","ZJHM18","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","ZJHM15","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","ZJHM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_旅馆同住","旅馆同住","226344","ZJXM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","ZJHM18","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","ZJHM15","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","ZJHM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","ZJXM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","GXHM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","GXXM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","KSSJ","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","JSSJ","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","CXCS","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","数据来源","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_网吧上网","网吧上网","4973","SMKJ_数据入库时间","","DATE","7"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","SYSX","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","RKID","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","YCKXTRKBH","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","RKLBBSBM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","WWX","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","WWM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","SPPY","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","GJBM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","HJDXZQHDM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","HJDXZQH","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","HJDZ","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","HJDZBM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","FWCSBH","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","XZZ","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","XZZBM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","SSPCSBM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","XH","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","SFGZDX","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","BZ","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","ZXBSBM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","TBR","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","TBSJ","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","GXJGBH","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","GXR","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","GXSJ","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","SJMJBM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","ZZMMBM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","HLXDM","","VARCHAR2","2000"
"YANSHI","AAA_SS_UU_JBXX","官员基本信息","2416","HLX","","VARCHAR2","2000"
